"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","decision_type_ID","decision_type","count_decisions"
27884,2013,1,"Competition","COMP",27,"Romania","RO",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
27891,2013,1,"Competition","COMP",27,"Romania","RO",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
27901,2013,1,"Competition","COMP",28,"Croatia","HR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
27902,2013,1,"Competition","COMP",28,"Croatia","HR",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
27903,2013,1,"Competition","COMP",28,"Croatia","HR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",11
27921,2013,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",39
27923,2013,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
27941,2013,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",10
27943,2013,2,"Agriculture and Rural Development","AGRI",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",21
27961,2013,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",14
27963,2013,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",36
27981,2013,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",16
27982,2013,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",3
27983,2013,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",14
28021,2013,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",36
28023,2013,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
28041,2013,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
28043,2013,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
28061,2013,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
28063,2013,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
28081,2013,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",8
28083,2013,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
28103,2013,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
28141,2013,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",22
28143,2013,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
28161,2013,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
28163,2013,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
28181,2013,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
28183,2013,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
28201,2013,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
28221,2013,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
28223,2013,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
28241,2013,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
28243,2013,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",13
28261,2013,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
28263,2013,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
28281,2013,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
28283,2013,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",12
28301,2013,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
28303,2013,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
28321,2013,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
28323,2013,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
28361,2013,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
28363,2013,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
28383,2013,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
28401,2013,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
28403,2013,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
28421,2013,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",11
28423,2013,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
28443,2013,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
28503,2013,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
28523,2013,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
28541,2013,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
28543,2013,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
28581,2013,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
28601,2013,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
28641,2013,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
28703,2013,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
28803,2013,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
28821,2013,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
28823,2013,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
28923,2013,3,"Maritime Affairs and Fisheries","MARE",23,"Poland","PL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
29041,2014,1,"Competition","COMP",1,"Belgium","BE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",44
29043,2014,1,"Competition","COMP",1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",8
29044,2014,1,"Competition","COMP",1,"Belgium","BE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
29050,2014,1,"Competition","COMP",1,"Belgium","BE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
29061,2014,1,"Competition","COMP",2,"France","FR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",23
29063,2014,1,"Competition","COMP",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",23
29064,2014,1,"Competition","COMP",2,"France","FR",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",5
29067,2014,1,"Competition","COMP",2,"France","FR",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
29068,2014,1,"Competition","COMP",2,"France","FR",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
29070,2014,1,"Competition","COMP",2,"France","FR",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",2
29071,2014,1,"Competition","COMP",2,"France","FR",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
29078,2014,1,"Competition","COMP",2,"France","FR",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
29081,2014,1,"Competition","COMP",3,"Germany","DE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",116
29082,2014,1,"Competition","COMP",3,"Germany","DE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
29083,2014,1,"Competition","COMP",3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",36
29084,2014,1,"Competition","COMP",3,"Germany","DE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
29086,2014,1,"Competition","COMP",3,"Germany","DE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
29087,2014,1,"Competition","COMP",3,"Germany","DE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
29090,2014,1,"Competition","COMP",3,"Germany","DE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
29091,2014,1,"Competition","COMP",3,"Germany","DE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
29101,2014,1,"Competition","COMP",4,"Italy","IT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",97
29103,2014,1,"Competition","COMP",4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",19
29104,2014,1,"Competition","COMP",4,"Italy","IT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
29105,2014,1,"Competition","COMP",4,"Italy","IT",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
29107,2014,1,"Competition","COMP",4,"Italy","IT",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
29111,2014,1,"Competition","COMP",4,"Italy","IT",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",3
29123,2014,1,"Competition","COMP",5,"Luxembourg","LU",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
29124,2014,1,"Competition","COMP",5,"Luxembourg","LU",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
29126,2014,1,"Competition","COMP",5,"Luxembourg","LU",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
29131,2014,1,"Competition","COMP",5,"Luxembourg","LU",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",2
29141,2014,1,"Competition","COMP",6,"Netherlands","NL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",53
29142,2014,1,"Competition","COMP",6,"Netherlands","NL",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
29143,2014,1,"Competition","COMP",6,"Netherlands","NL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
29144,2014,1,"Competition","COMP",6,"Netherlands","NL",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
29147,2014,1,"Competition","COMP",6,"Netherlands","NL",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
29151,2014,1,"Competition","COMP",6,"Netherlands","NL",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
29161,2014,1,"Competition","COMP",7,"Denmark","DK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",20
29163,2014,1,"Competition","COMP",7,"Denmark","DK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",8
29164,2014,1,"Competition","COMP",7,"Denmark","DK",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
29166,2014,1,"Competition","COMP",7,"Denmark","DK",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
29167,2014,1,"Competition","COMP",7,"Denmark","DK",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
29181,2014,1,"Competition","COMP",8,"Ireland","IE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",8
29183,2014,1,"Competition","COMP",8,"Ireland","IE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
29184,2014,1,"Competition","COMP",8,"Ireland","IE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
29187,2014,1,"Competition","COMP",8,"Ireland","IE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
29191,2014,1,"Competition","COMP",8,"Ireland","IE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
29199,2014,1,"Competition","COMP",8,"Ireland","IE",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",1
29201,2014,1,"Competition","COMP",9,"United Kingdom","UK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",78
29202,2014,1,"Competition","COMP",9,"United Kingdom","UK",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
29203,2014,1,"Competition","COMP",9,"United Kingdom","UK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",19
29204,2014,1,"Competition","COMP",9,"United Kingdom","UK",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
29207,2014,1,"Competition","COMP",9,"United Kingdom","UK",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
29221,2014,1,"Competition","COMP",10,"Greece","EL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",27
29222,2014,1,"Competition","COMP",10,"Greece","EL",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
29223,2014,1,"Competition","COMP",10,"Greece","EL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
29224,2014,1,"Competition","COMP",10,"Greece","EL",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
29225,2014,1,"Competition","COMP",10,"Greece","EL",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
29227,2014,1,"Competition","COMP",10,"Greece","EL",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
29231,2014,1,"Competition","COMP",10,"Greece","EL",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",2
29241,2014,1,"Competition","COMP",11,"Portugal","PT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
29242,2014,1,"Competition","COMP",11,"Portugal","PT",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
29243,2014,1,"Competition","COMP",11,"Portugal","PT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",11
29244,2014,1,"Competition","COMP",11,"Portugal","PT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
29247,2014,1,"Competition","COMP",11,"Portugal","PT",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
29261,2014,1,"Competition","COMP",12,"Spain","ES",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",76
29263,2014,1,"Competition","COMP",12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",10
29264,2014,1,"Competition","COMP",12,"Spain","ES",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
29271,2014,1,"Competition","COMP",12,"Spain","ES",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
29278,2014,1,"Competition","COMP",12,"Spain","ES",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
29281,2014,1,"Competition","COMP",13,"Austria","AT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",47
29283,2014,1,"Competition","COMP",13,"Austria","AT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
29301,2014,1,"Competition","COMP",14,"Finland","FI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",9
29303,2014,1,"Competition","COMP",14,"Finland","FI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
29321,2014,1,"Competition","COMP",15,"Sweden","SE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",8
29323,2014,1,"Competition","COMP",15,"Sweden","SE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
29338,2014,1,"Competition","COMP",15,"Sweden","SE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
29343,2014,1,"Competition","COMP",16,"Cyprus","CY",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
29344,2014,1,"Competition","COMP",16,"Cyprus","CY",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
29351,2014,1,"Competition","COMP",16,"Cyprus","CY",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
29361,2014,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",52
29362,2014,1,"Competition","COMP",17,"Czech Republic","CZ",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
29363,2014,1,"Competition","COMP",17,"Czech Republic","CZ",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
29381,2014,1,"Competition","COMP",18,"Estonia","EE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
29383,2014,1,"Competition","COMP",18,"Estonia","EE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
29384,2014,1,"Competition","COMP",18,"Estonia","EE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
29391,2014,1,"Competition","COMP",18,"Estonia","EE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
29401,2014,1,"Competition","COMP",19,"Hungary","HU",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",53
29402,2014,1,"Competition","COMP",19,"Hungary","HU",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
29403,2014,1,"Competition","COMP",19,"Hungary","HU",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
29404,2014,1,"Competition","COMP",19,"Hungary","HU",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
29407,2014,1,"Competition","COMP",19,"Hungary","HU",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
29411,2014,1,"Competition","COMP",19,"Hungary","HU",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
29416,2014,1,"Competition","COMP",19,"Hungary","HU",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",1
29421,2014,1,"Competition","COMP",20,"Latvia","LV",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",16
29422,2014,1,"Competition","COMP",20,"Latvia","LV",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
29423,2014,1,"Competition","COMP",20,"Latvia","LV",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
29441,2014,1,"Competition","COMP",21,"Lithuania","LT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",7
29443,2014,1,"Competition","COMP",21,"Lithuania","LT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
29461,2014,1,"Competition","COMP",22,"Malta","MT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",6
29463,2014,1,"Competition","COMP",22,"Malta","MT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
29481,2014,1,"Competition","COMP",23,"Poland","PL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",23
29483,2014,1,"Competition","COMP",23,"Poland","PL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",11
29484,2014,1,"Competition","COMP",23,"Poland","PL",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
29491,2014,1,"Competition","COMP",23,"Poland","PL",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
29501,2014,1,"Competition","COMP",24,"Slovakia","SK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
29503,2014,1,"Competition","COMP",24,"Slovakia","SK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
29521,2014,1,"Competition","COMP",25,"Slovenia","SI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
29523,2014,1,"Competition","COMP",25,"Slovenia","SI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
29543,2014,1,"Competition","COMP",26,"Bulgaria","BG",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
29561,2014,1,"Competition","COMP",27,"Romania","RO",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",14
29563,2014,1,"Competition","COMP",27,"Romania","RO",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
29564,2014,1,"Competition","COMP",27,"Romania","RO",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
29571,2014,1,"Competition","COMP",27,"Romania","RO",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
29576,2014,1,"Competition","COMP",27,"Romania","RO",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",1
29579,2014,1,"Competition","COMP",27,"Romania","RO",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",1
29581,2014,1,"Competition","COMP",28,"Croatia","HR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",10
29583,2014,1,"Competition","COMP",28,"Croatia","HR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
29601,2014,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",84
29603,2014,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
29621,2014,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",13
29623,2014,2,"Agriculture and Rural Development","AGRI",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
29641,2014,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",37
29643,2014,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",14
