"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","decision_type_ID","decision_type","count_decisions"
87903,2014,1,"Competition","COMP",14,"Finland","FI",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
87923,2014,1,"Competition","COMP",14,"Finland","FI",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
87941,2014,1,"Competition","COMP",14,"Finland","FI",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
87943,2014,1,"Competition","COMP",14,"Finland","FI",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
87961,2014,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
87963,2014,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
88001,2014,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
88003,2014,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
88018,2014,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
88023,2014,1,"Competition","COMP",16,"Cyprus","CY",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
88064,2014,1,"Competition","COMP",16,"Cyprus","CY",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
88071,2014,1,"Competition","COMP",16,"Cyprus","CY",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
88081,2014,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",39
88082,2014,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
88083,2014,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
88103,2014,1,"Competition","COMP",17,"Czech Republic","CZ",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
88121,2014,1,"Competition","COMP",17,"Czech Republic","CZ",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",13
88141,2014,1,"Competition","COMP",18,"Estonia","EE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
88143,2014,1,"Competition","COMP",18,"Estonia","EE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
88181,2014,1,"Competition","COMP",18,"Estonia","EE",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
88183,2014,1,"Competition","COMP",18,"Estonia","EE",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
88184,2014,1,"Competition","COMP",18,"Estonia","EE",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
88191,2014,1,"Competition","COMP",18,"Estonia","EE",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
88201,2014,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",53
88202,2014,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
88203,2014,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
88204,2014,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
88211,2014,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
88216,2014,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",1
88223,2014,1,"Competition","COMP",19,"Hungary","HU",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
88224,2014,1,"Competition","COMP",19,"Hungary","HU",2,"Individual application",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
88227,2014,1,"Competition","COMP",19,"Hungary","HU",2,"Individual application",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
88243,2014,1,"Competition","COMP",19,"Hungary","HU",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
88261,2014,1,"Competition","COMP",20,"Latvia","LV",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",16
88263,2014,1,"Competition","COMP",20,"Latvia","LV",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
88282,2014,1,"Competition","COMP",20,"Latvia","LV",2,"Individual application",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
88303,2014,1,"Competition","COMP",20,"Latvia","LV",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
88321,2014,1,"Competition","COMP",21,"Lithuania","LT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",7
88323,2014,1,"Competition","COMP",21,"Lithuania","LT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
88363,2014,1,"Competition","COMP",21,"Lithuania","LT",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
88381,2014,1,"Competition","COMP",22,"Malta","MT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",6
88383,2014,1,"Competition","COMP",22,"Malta","MT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
88403,2014,1,"Competition","COMP",22,"Malta","MT",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
88441,2014,1,"Competition","COMP",23,"Poland","PL",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",10
88443,2014,1,"Competition","COMP",23,"Poland","PL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
88464,2014,1,"Competition","COMP",23,"Poland","PL",2,"Individual application",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
88481,2014,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",13
88483,2014,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
88484,2014,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
88491,2014,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
88501,2014,1,"Competition","COMP",24,"Slovakia","SK",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
88503,2014,1,"Competition","COMP",24,"Slovakia","SK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
88523,2014,1,"Competition","COMP",24,"Slovakia","SK",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
88561,2014,1,"Competition","COMP",25,"Slovenia","SI",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
88563,2014,1,"Competition","COMP",25,"Slovenia","SI",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
88583,2014,1,"Competition","COMP",25,"Slovenia","SI",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
88603,2014,1,"Competition","COMP",25,"Slovenia","SI",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
88623,2014,1,"Competition","COMP",26,"Bulgaria","BG",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
88643,2014,1,"Competition","COMP",26,"Bulgaria","BG",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
88681,2014,1,"Competition","COMP",27,"Romania","RO",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",13
88683,2014,1,"Competition","COMP",27,"Romania","RO",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
88721,2014,1,"Competition","COMP",27,"Romania","RO",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
88724,2014,1,"Competition","COMP",27,"Romania","RO",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
88731,2014,1,"Competition","COMP",27,"Romania","RO",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
88736,2014,1,"Competition","COMP",27,"Romania","RO",3,"Ad hoc",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",1
88739,2014,1,"Competition","COMP",27,"Romania","RO",3,"Ad hoc",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",1
88741,2014,1,"Competition","COMP",28,"Croatia","HR",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",10
88743,2014,1,"Competition","COMP",28,"Croatia","HR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
88763,2014,1,"Competition","COMP",28,"Croatia","HR",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
88801,2014,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",84
88803,2014,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
88861,2014,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",13
88863,2014,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
88883,2014,2,"Agriculture and Rural Development","AGRI",2,"France","FR",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
88921,2014,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",37
88923,2014,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",14
88981,2014,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",46
88983,2014,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",15
89003,2014,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
89023,2014,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
89101,2014,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",19
89103,2014,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
89121,2014,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",2,"Individual application",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
89141,2014,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
89161,2014,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
89163,2014,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
89221,2014,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",6
89223,2014,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",10
89281,2014,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",41
89283,2014,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
89301,2014,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",2,"Individual application",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
89341,2014,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
89461,2014,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",21
89463,2014,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
89501,2014,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
89521,2014,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
89523,2014,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
89581,2014,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",11
89583,2014,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
89641,2014,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
89703,2014,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
89761,2014,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",18
89763,2014,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
89821,2014,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
89881,2014,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
89883,2014,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
89921,2014,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
89941,2014,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
89943,2014,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
90001,2014,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",7
90121,2014,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
90123,2014,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
90183,2014,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
90241,2014,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
90243,2014,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
90301,2014,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",9
90303,2014,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
90361,2014,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
90482,2014,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
90523,2014,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
90543,2014,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
90623,2014,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
90663,2014,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
90683,2014,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
91143,2014,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
91443,2014,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
92161,2015,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",23
92162,2015,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
92163,2015,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
92183,2015,1,"Competition","COMP",1,"Belgium","BE",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
92201,2015,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
92203,2015,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
92204,2015,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
92221,2015,1,"Competition","COMP",2,"France","FR",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",39
92222,2015,1,"Competition","COMP",2,"France","FR",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
92223,2015,1,"Competition","COMP",2,"France","FR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",16
92224,2015,1,"Competition","COMP",2,"France","FR",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
92225,2015,1,"Competition","COMP",2,"France","FR",1,"Scheme",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",2
92228,2015,1,"Competition","COMP",2,"France","FR",1,"Scheme",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",2
92231,2015,1,"Competition","COMP",2,"France","FR",1,"Scheme",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
92235,2015,1,"Competition","COMP",2,"France","FR",1,"Scheme",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
92238,2015,1,"Competition","COMP",2,"France","FR",1,"Scheme",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
92243,2015,1,"Competition","COMP",2,"France","FR",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
92244,2015,1,"Competition","COMP",2,"France","FR",2,"Individual application",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
92248,2015,1,"Competition","COMP",2,"France","FR",2,"Individual application",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
92263,2015,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
92281,2015,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",263
92283,2015,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",11
92284,2015,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
92287,2015,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
92302,2015,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",3
92303,2015,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",10
92321,2015,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",526
92322,2015,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
92323,2015,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
92324,2015,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
92341,2015,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",160
92342,2015,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
92343,2015,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",10
92363,2015,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
92381,2015,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",9
92383,2015,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
92401,2015,1,"Competition","COMP",5,"Luxembourg","LU",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
92403,2015,1,"Competition","COMP",5,"Luxembourg","LU",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
92461,2015,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",62
92463,2015,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
92487,2015,1,"Competition","COMP",6,"Netherlands","NL",2,"Individual application",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
92501,2015,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",126
